dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,migration_count,self_service_fraction,mean_remote_rtt_ms,total_served_ms,total_migration_rtt_ms,combined_ms_alpha1
0.6,14,proposed_d1.0,3050,71.021543,152,0.356393,107.241827,216615.705783,15278.107090,231893.812873
0.6,14,lowest_rtt_w10,3050,62.072905,651,0.263607,81.577187,189322.361438,38449.109484,227771.470922
0.6,14,lowest_rtt_w20,3050,69.546821,450,0.202295,84.676451,212117.804594,25980.598528,238098.403122
0.6,14,lowest_rtt_w50,3050,83.820946,254,0.086557,89.574259,255653.884891,18671.845986,274325.730877
0.6,14,lowest_rtt_w100,3050,84.370548,163,0.084918,90.014393,257330.170913,13121.646815,270451.817728
0.6,14,oracle_a1,3050,22.556518,1172,0.523607,43.150296,68797.380729,34853.450753,103650.831482
0.6,15,static,3022,100.435110,0,0.056254,104.302560,303514.901539,0.000000,303514.901539
0.6,15,nearest,3022,109.667271,4,0.051291,113.488139,331414.494292,590.155156,332004.649448
0.6,15,proposed_d0.0,3022,63.105971,199,0.423561,106.005881,190706.244917,21239.979792,211946.224709
0.6,15,proposed_d0.25,3022,67.122245,169,0.380212,105.071769,202843.423767,17375.664212,220219.087979
0.6,15,proposed_d1.0,3022,71.644897,163,0.334547,104.657822,216510.879829,16942.220104,233453.099933
0.6,15,lowest_rtt_w10,3022,59.838078,693,0.233289,75.436630,180830.671484,40460.517498,221291.188982
0.6,15,lowest_rtt_w20,3022,66.328076,501,0.165122,77.050910,200443.446475,31373.188671,231816.635146
0.6,15,lowest_rtt_w50,3022,74.610591,266,0.102250,80.880651,225473.205571,20189.934304,245663.139875
0.6,15,lowest_rtt_w100,3022,75.403803,170,0.091661,80.811036,227870.293553,11691.449801,239561.743354
0.6,15,oracle_a1,3022,20.017677,1141,0.549967,40.036339,60493.420630,33425.233250,93918.653880
0.6,16,static,3097,89.875654,0,0.055538,93.043043,278344.900886,0.000000,278344.900886
0.6,16,nearest,3097,96.161575,5,0.051017,99.223681,297812.398938,504.173724,298316.572662
0.6,16,proposed_d0.0,3097,57.275902,182,0.444624,99.528760,177383.467618,17892.714021,195276.181639
0.6,16,proposed_d0.25,3097,62.071079,160,0.397159,99.646563,192234.132446,15028.947063,207263.079509
0.6,16,proposed_d1.0,3097,66.566118,152,0.349370,99.236360,206155.266324,14429.344560,220584.610884
0.6,16,lowest_rtt_w10,3097,53.992441,640,0.278980,72.109535,167214.590551,36615.705340,203830.295891
0.6,16,lowest_rtt_w20,3097,59.769332,422,0.210849,73.204427,185105.620759,24493.494651,209599.115410
0.6,16,lowest_rtt_w50,3097,68.733471,179,0.134324,77.088236,212867.560338,13249.755738,226117.316076
0.6,16,lowest_rtt_w100,3097,75.493524,127,0.096868,81.376276,233803.443050,9166.348086,242969.791136
0.6,16,oracle_a1,3097,18.339875,1142,0.551501,36.432392,56798.592767,29963.305371,86761.898138
0.6,17,static,2945,113.035200,0,0.051952,117.119865,332888.663518,0.000000,332888.663518
0.6,17,nearest,2945,89.993618,4,0.044482,92.089980,265031.204307,392.637675,265423.841982
0.6,17,proposed_d0.0,2945,61.518276,179,0.429542,104.334120,181171.321752,19965.788411,201137.110163
0.6,17,proposed_d0.25,2945,66.547581,158,0.382003,104.446497,195982.625280,17832.417005,213815.042285
0.6,17,proposed_d1.0,2945,71.832728,155,0.338879,105.627829,211547.382557,17526.378631,229073.761188
0.6,17,lowest_rtt_w10,2945,56.543700,688,0.233277,71.138706,166521.197875,34456.566328,200977.764203
0.6,17,lowest_rtt_w20,2945,63.899102,485,0.131409,71.263822,188182.855710,25182.342643,213365.198353
0.6,17,lowest_rtt_w50,2945,66.193195,247,0.053650,67.832422,194938.959314,12789.922810,207728.882124
0.6,17,lowest_rtt_w100,2945,67.078870,113,0.080815,70.800617,197547.271484,6536.931327,204084.202811
0.6,17,oracle_a1,2945,19.036703,1069,0.540238,37.055459,56063.091547,29720.150271,85783.241818
0.6,18,static,3040,101.267668,0,0.062171,105.848372,307853.709747,0.000000,307853.709747
0.6,18,nearest,3040,100.820403,40,0.057566,104.856554,306494.026528,6346.862802,312840.889330
0.6,18,proposed_d0.0,3040,62.486840,201,0.432237,106.535338,189959.993932,22408.329439,212368.323371
0.6,18,proposed_d0.25,3040,67.464919,159,0.391776,107.632965,205093.352852,17813.384756,222906.737608
0.6,18,proposed_d1.0,3040,72.721637,153,0.348684,108.582716,221073.777468,17363.849055,238437.626523
0.6,18,lowest_rtt_w10,3040,57.641300,665,0.249013,74.090912,175229.552676,34958.259944,210187.812620
0.6,18,lowest_rtt_w20,3040,66.392199,526,0.162500,76.886208,201832.285409,27738.143392,229570.428801
0.6,18,lowest_rtt_w50,3040,76.286245,310,0.075987,80.395224,231910.184052,20377.453238,252287.637290
0.6,18,lowest_rtt_w100,3040,77.708736,185,0.060526,80.586330,236234.558825,11347.157070,247581.715895
0.6,18,oracle_a1,3040,17.187844,1226,0.519408,31.602359,52251.046685,29674.958864,81926.005549
0.6,19,static,2979,109.189860,0,0.050017,112.833425,325276.591489,0.000000,325276.591489
0.6,19,nearest,2979,103.441539,16,0.045989,106.331578,308152.343905,686.408051,308838.751956
0.6,19,proposed_d0.0,2979,64.658677,186,0.446123,113.127394,192618.199388,24140.291408,216758.490796
0.6,19,proposed_d0.25,2979,70.732564,157,0.400806,114.708296,210712.307594,20110.055346,230822.362940
0.6,19,proposed_d1.0,2979,75.907453,154,0.356831,114.911431,226128.302587,19769.399086,245897.701673
0.6,19,lowest_rtt_w10,2979,59.120309,677,0.226922,73.886843,176119.399288,35518.005667,211637.404955
0.6,19,lowest_rtt_w20,2979,65.803921,455,0.136287,73.871699,196029.881980,23127.708799,219157.590779
0.6,19,lowest_rtt_w50,2979,72.958844,269,0.035582,73.576887,217344.397593,17143.873967,234488.271560
0.6,19,lowest_rtt_w100,2979,76.915948,168,0.045989,78.527307,229132.607817,8744.760524,237877.368341
0.6,19,oracle_a1,2979,17.078113,1187,0.532729,32.268462,50875.699368,29492.599816,80368.299184
0.6,20,static,3045,105.113440,0,0.052217,108.794326,320070.425105,0.000000,320070.425105
0.6,20,nearest,3045,103.798260,33,0.053202,107.518454,316065.701718,2949.911125,319015.612843
0.6,20,proposed_d0.0,3045,61.973165,210,0.428243,104.892755,188708.287180,23230.544447,211938.831627
0.6,20,proposed_d0.25,3045,66.351068,165,0.387192,105.010183,202039.001656,17599.310864,219638.312520
0.6,20,proposed_d1.0,3045,70.866691,154,0.344499,105.059656,215789.073645,16413.662274,232202.735919
0.6,20,lowest_rtt_w10,3045,60.553456,694,0.261412,79.277578,184385.272155,44817.076172,229202.348327
0.6,20,lowest_rtt_w20,3045,68.065553,475,0.175698,80.147255,207259.609130,29920.530462,237180.139592
0.6,20,lowest_rtt_w50,3045,78.097882,261,0.079146,82.638392,237808.050349,19455.843933,257263.894282
0.6,20,lowest_rtt_w100,3045,78.147119,165,0.048933,80.064909,237957.976802,14795.725278,252753.702080
0.6,20,oracle_a1,3045,20.800403,972,0.547455,41.543707,63337.227758,31198.726383,94535.954141
0.6,21,static,3058,110.943246,0,0.059843,115.877720,339264.446053,0.000000,339264.446053
0.6,21,nearest,3058,99.629602,22,0.049052,102.665517,304667.322755,1493.935382,306161.258137
0.6,21,proposed_d0.0,3058,64.434239,186,0.439830,111.455869,197039.904227,21270.026987,218309.931214
0.6,21,proposed_d0.25,3058,69.948192,157,0.396337,112.559898,213901.571542,18771.676340,232673.247882
0.6,21,proposed_d1.0,3058,75.557614,149,0.349248,113.034765,231055.182413,18019.351717,249074.534130
0.6,21,lowest_rtt_w10,3058,59.259269,673,0.252780,76.629691,181214.843601,37807.752672,219022.596273
0.6,21,lowest_rtt_w20,3058,68.536488,525,0.155657,78.802704,209584.581405,30425.583466,240010.164871
0.6,21,lowest_rtt_w50,3058,77.879346,253,0.076521,82.166799,238155.039131,19423.704429,257578.743560
0.6,21,lowest_rtt_w100,3058,82.749902,205,0.088293,88.570015,253049.200610,14560.926590,267610.127200
0.6,21,oracle_a1,3058,20.072867,1072,0.557227,40.817450,61382.826943,31975.171887,93357.998830
0.6,22,static,3009,100.730213,0,0.047524,103.656389,303097.211178,0.000000,303097.211178
0.6,22,nearest,3009,98.921529,6,0.048853,101.899678,297654.879367,591.783727,298246.663094
0.6,22,proposed_d0.0,3009,63.600387,190,0.428049,107.702245,191373.563000,20415.246893,211788.809893
0.6,22,proposed_d0.25,3009,68.114343,163,0.387504,107.942516,204956.057907,17654.202809,222610.260716
0.6,22,proposed_d1.0,3009,73.191902,153,0.337986,107.538370,220234.432090,16412.392839,236646.824929
0.6,22,lowest_rtt_w10,3009,59.977032,668,0.217680,74.109129,180470.890755,37570.573613,218041.464368
0.6,22,lowest_rtt_w20,3009,67.601666,450,0.124958,74.969773,203413.412459,22698.166746,226111.579205
0.6,22,lowest_rtt_w50,3009,78.034562,244,0.055833,80.530798,234805.995980,16259.249811,251065.245791
0.6,22,lowest_rtt_w100,3009,89.415070,249,0.045198,91.553062,269049.947039,15595.803222,284645.750261
0.6,22,oracle_a1,3009,19.601926,1294,0.505484,35.594218,58982.195745,31841.988754,90824.184499
0.6,23,static,3060,103.775521,0,0.040196,106.037826,317553.094947,0.000000,317553.094947
0.6,23,nearest,3060,92.715275,5,0.055229,96.018244,283708.742868,496.613844,284205.356712
0.6,23,proposed_d0.0,3060,60.314404,195,0.430392,102.376407,184562.077549,19587.797745,204149.875294
0.6,23,proposed_d0.25,3060,64.550084,167,0.384641,101.648039,197523.258337,16700.973581,214224.231918
0.6,23,proposed_d1.0,3060,69.883121,154,0.335948,102.225567,213842.351432,15980.825342,229823.176774
0.6,23,lowest_rtt_w10,3060,56.781847,689,0.238562,71.945259,173752.452591,38529.949668,212282.402259
0.6,23,lowest_rtt_w20,3060,63.702546,479,0.162418,73.667495,194929.790287,27355.624840,222285.415127
0.6,23,lowest_rtt_w50,3060,72.541749,243,0.104902,78.808964,221977.752501,14562.357075,236540.109576
0.6,23,lowest_rtt_w100,3060,78.374477,178,0.080065,83.021634,239825.899311,11249.300875,251075.200186
0.6,23,oracle_a1,3060,18.631118,1092,0.547712,36.771113,57011.220965,31950.647166,88961.868131
0.6,24,static,2894,98.832951,0,0.045612,101.460738,286022.559142,0.000000,286022.559142
0.6,24,nearest,2894,96.960299,44,0.041811,99.103897,280603.106489,2513.103998,283116.210487
0.6,24,proposed_d0.0,2894,62.407732,183,0.430891,106.144490,180607.975614,20822.223391,201430.199005
0.6,24,proposed_d0.25,2894,67.235388,157,0.383898,105.884023,194579.213823,17557.192464,212136.406287
0.6,24,proposed_d1.0,2894,72.438363,154,0.339323,106.615389,209636.623636,17315.951262,226952.574898
0.6,24,lowest_rtt_w10,2894,59.636098,610,0.256738,77.544802,172586.868103,32872.718254,205459.586357
0.6,24,lowest_rtt_w20,2894,69.515242,497,0.159986,80.373966,201177.110863,30823.305933,232000.416796
0.6,24,lowest_rtt_w50,2894,78.779652,282,0.072564,82.787002,227988.314114,20617.943034,248606.257148
0.6,24,lowest_rtt_w100,2894,84.159302,221,0.080166,89.319692,243557.021239,17197.223701,260754.244940
0.6,24,oracle_a1,2894,20.269751,1013,0.566690,42.163206,58660.659865,32041.200489,90701.860354
0.6,25,static,2903,97.905325,0,0.042714,100.184656,284219.159359,0.000000,284219.159359
0.6,25,nearest,2903,93.458169,5,0.044781,95.745787,271309.066042,444.651086,271753.717128
0.6,25,proposed_d0.0,2903,60.756194,176,0.434723,103.942250,176375.231742,19495.755846,195870.987588
0.6,25,proposed_d0.25,2903,66.857864,154,0.388908,106.134374,194088.379618,17583.744862,211672.124480
0.6,25,proposed_d1.0,2903,71.432797,151,0.347227,106.365916,207369.410818,17259.266741,224628.677559
0.6,25,lowest_rtt_w10,2903,57.561527,648,0.275921,76.734117,167101.113301,34255.338002,201356.451303
0.6,25,lowest_rtt_w20,2903,65.739663,460,0.168446,76.651301,190842.240975,23507.315502,214349.556477
0.6,25,lowest_rtt_w50,2903,72.625180,243,0.071994,76.104268,210830.896933,14407.694172,225238.591105
0.6,25,lowest_rtt_w100,2903,78.095913,131,0.059249,80.888479,226712.435656,6515.947349,233228.383005
0.6,25,oracle_a1,2903,19.761212,1013,0.549432,39.419570,57366.797585,30296.035173,87662.832758
0.6,26,static,3057,108.590313,0,0.052666,112.516086,331960.585684,0.000000,331960.585684
0.6,26,nearest,3057,111.012137,4,0.037946,113.311833,339364.101498,430.321639,339794.423137
0.6,26,proposed_d0.0,3057,63.646467,195,0.433759,108.869583,194567.248920,21630.004527,216197.253447
0.6,26,proposed_d0.25,3057,67.958896,158,0.397776,109.525446,207750.345260,17594.731832,225345.077092
0.6,26,proposed_d1.0,3057,72.009702,155,0.355904,108.694596,220133.659658,17103.385345,237237.045003
0.6,26,lowest_rtt_w10,3057,61.428054,677,0.233235,77.504932,187785.560504,40317.434643,228102.995147
0.6,26,lowest_rtt_w20,3057,67.640859,459,0.154400,77.626346,206778.105281,25151.477057,231929.582338
0.6,26,lowest_rtt_w50,3057,80.999371,239,0.061171,84.146717,247615.076494,13785.327575,261400.404069
0.6,26,lowest_rtt_w100,3057,87.379393,182,0.061498,90.974139,267118.804700,10673.470199,277792.274899
0.6,26,oracle_a1,3057,19.731692,1170,0.519791,36.924920,60319.782409,32020.603602,92340.386011
0.6,27,static,2968,103.958042,0,0.044137,106.666010,308547.469579,0.000000,308547.469579
0.6,27,nearest,2968,103.562676,18,0.059299,107.964908,307374.021845,1726.305104,309100.326949
0.6,27,proposed_d0.0,2968,64.279192,197,0.411725,105.867493,190780.643220,21513.978512,212294.621732
0.6,27,proposed_d0.25,2968,69.126038,167,0.369272,106.426326,205166.081365,18150.218833,223316.300198
0.6,27,proposed_d1.0,2968,74.704920,158,0.326482,107.948076,221724.203199,17728.367924,239452.571123
0.6,27,lowest_rtt_w10,2968,60.581254,678,0.244272,77.516345,179805.161215,37159.420840,216964.582055
0.6,27,lowest_rtt_w20,2968,66.813696,458,0.153976,76.609737,198303.048765,29608.859124,227911.907889
0.6,27,lowest_rtt_w50,2968,74.504511,273,0.061321,77.240986,221129.387758,21018.247666,242147.635424
0.6,27,lowest_rtt_w100,2968,79.695592,134,0.070418,83.581195,236536.517406,9506.111968,246042.629374
0.6,27,oracle_a1,2968,20.885729,1079,0.534367,40.559221,61988.842849,31980.637898,93969.480747
0.6,28,static,3014,115.706178,0,0.042800,118.790441,348738.420950,0.000000,348738.420950
0.6,28,nearest,3014,110.505687,14,0.056072,114.951192,333064.141424,1368.413416,334432.554840
0.6,28,proposed_d0.0,3014,62.426166,186,0.429662,105.947914,188152.463329,20832.632546,208985.095875
0.6,28,proposed_d0.25,3014,67.444934,159,0.387193,106.795361,203279.031048,17881.892762,221160.923810
0.6,28,proposed_d1.0,3014,72.821839,153,0.341407,107.535024,219485.022858,17214.399821,236699.422679
0.6,28,lowest_rtt_w10,3014,55.202262,614,0.221632,68.351073,166379.616991,31398.879446,197778.496437
0.6,28,lowest_rtt_w20,3014,61.180552,433,0.134373,68.367261,184398.182740,22579.176795,206977.359535
0.6,28,lowest_rtt_w50,3014,64.199229,196,0.059390,66.126446,193496.475164,13472.868633,206969.343797
0.6,28,lowest_rtt_w100,3014,68.739839,129,0.048109,70.112888,207181.876101,9917.573537,217099.449638
0.6,28,oracle_a1,3014,18.227160,1157,0.519244,33.753388,54936.658960,28243.142259,83179.801219
0.6,29,static,3063,95.493994,0,0.049951,98.409657,292498.102930,0.000000,292498.102930
0.6,29,nearest,3063,93.527970,4,0.063337,97.717035,286476.173322,352.543663,286828.716985
0.6,29,proposed_d0.0,3063,58.846791,192,0.433562,100.358341,180247.720863,19722.783176,199970.504039
0.6,29,proposed_d0.25,3063,62.865750,165,0.392099,100.124486,192557.792169,16573.621609,209131.413778
0.6,29,proposed_d1.0,3063,67.929005,159,0.345087,100.668267,208066.543709,15996.072024,224062.615733
0.6,29,lowest_rtt_w10,3063,56.733754,679,0.237349,71.767760,173775.487836,36557.071919,210332.559755
0.6,29,lowest_rtt_w20,3063,62.116293,487,0.148547,70.604373,190262.204600,24849.060149,215111.264749
0.6,29,lowest_rtt_w50,3063,68.332238,225,0.082272,72.278778,209301.644611,15321.513814,224623.158425
0.6,29,lowest_rtt_w100,3063,77.396397,111,0.041789,78.684554,237065.164784,7350.028099,244415.192883
0.6,29,oracle_a1,3063,18.961362,1133,0.503754,34.179376,58078.650800,27757.116155,85835.766955
0.6,30,static,2933,103.673914,0,0.042278,106.162189,304075.589734,0.000000,304075.589734
0.6,30,nearest,2933,98.300901,12,0.056256,102.041381,288316.542671,1199.928233,289516.470904
0.6,30,proposed_d0.0,2933,66.565989,197,0.426867,112.654400,195238.047169,23135.167415,218373.214584
0.6,30,proposed_d0.25,2933,72.801640,162,0.378111,113.849348,213527.209949,19535.467984,233062.677933
0.6,30,proposed_d1.0,2933,77.893701,157,0.336175,114.327799,228462.224479,19256.161975,247718.386454
0.6,30,lowest_rtt_w10,2933,62.318131,600,0.255711,81.041264,182779.078757,36277.266689,219056.345446
0.6,30,lowest_rtt_w20,2933,69.706061,407,0.148312,79.496348,204447.876937,25327.499031,229775.375968
0.6,30,lowest_rtt_w50,2933,74.023827,194,0.054552,76.179548,217111.885265,18168.337288,235280.222553
0.6,30,lowest_rtt_w100,2933,83.385096,142,0.082168,88.671057,244568.486107,12327.330673,256895.816780
0.6,30,oracle_a1,2933,22.561672,985,0.550631,45.756740,66173.383450,34360.493539,100533.876989
0.5,1,static,3072,93.355102,0,0.050456,96.209418,286786.872985,0.000000,286786.872985
0.5,1,nearest,3072,96.235876,25,0.046549,98.836672,295636.612238,4199.591890,299836.204128
0.5,1,proposed_d0.0,3072,63.955193,251,0.348633,95.115618,196470.351859,24257.773716,220728.125575
0.5,1,proposed_d0.25,3072,66.902492,184,0.320312,95.488724,205524.454762,16318.030122,221842.484884
0.5,1,proposed_d1.0,3072,69.331476,166,0.287760,94.534869,212986.294123,14310.614392,227296.908515
0.5,1,lowest_rtt_w10,3072,60.428165,817,0.192708,72.375533,185635.322148,48669.379332,234304.701480
0.5,1,lowest_rtt_w20,3072,62.890589,490,0.155599,72.110983,193199.890651,30667.687534,223867.578185
0.5,1,lowest_rtt_w50,3072,70.380580,284,0.104818,76.387325,216209.142785,18769.950023,234979.092808
0.5,1,lowest_rtt_w100,3072,70.510114,165,0.112630,77.205822,216607.070378,10028.272952,226635.343330
0.5,1,oracle_a1,3072,20.831069,1370,0.441081,33.691929,63993.042771,34403.592367,98396.635138
0.5,2,static,3076,96.641542,0,0.049415,99.561349,297269.383177,0.000000,297269.383177
0.5,2,nearest,3076,89.908167,5,0.045189,92.068614,276557.520639,505.132572,277062.653211
0.5,2,proposed_d0.0,3076,71.316389,251,0.355657,107.576797,219369.211279,28927.251417,248296.462696
0.5,2,proposed_d0.25,3076,74.329410,181,0.322497,106.758765,228637.266272,20053.031549,248690.297821
0.5,2,proposed_d1.0,3076,78.662034,161,0.280884,106.605975,241964.417241,18234.550557,260198.967798
0.5,2,lowest_rtt_w10,3076,67.294059,782,0.165475,78.240952,206996.524735,43010.783427,250007.308162
0.5,2,lowest_rtt_w20,3076,70.831002,562,0.108908,77.243401,217876.162565,31043.467618,248919.630183
0.5,2,lowest_rtt_w50,3076,70.726848,183,0.041938,71.735251,217555.784100,9251.501216,226807.285316
0.5,2,lowest_rtt_w100,3076,71.232755,97,0.053641,73.156975,219111.954865,3589.205432,222701.160297
0.5,2,oracle_a1,3076,22.365212,1341,0.430754,35.775780,68795.391362,36396.856626,105192.247988
0.5,3,static,2993,95.118904,0,0.046442,97.654128,284690.880077,0.000000,284690.880077
0.5,3,nearest,2993,89.710221,5,0.060474,93.355864,268502.690818,366.621124,268869.311942
0.5,3,proposed_d0.0,2993,70.809832,285,0.335115,103.491371,211933.827706,29455.072743,241388.900449
0.5,3,proposed_d0.25,2993,74.015459,200,0.304711,103.576294,221528.268812,21272.231131,242800.499943
0.5,3,proposed_d1.0,2993,77.202894,176,0.272636,103.391026,231068.262928,18682.161798,249750.424726
0.5,3,lowest_rtt_w10,2993,69.308518,835,0.182092,82.293462,207440.394675,56879.053782,264319.448457
0.5,3,lowest_rtt_w20,2993,73.475960,560,0.137655,82.885529,219913.549110,37908.323951,257821.873061
