sweep,knob_name,knob_value,seed,policy_id,total_requests,migration_count,total_served_ms,total_migration_rtt_ms,mean_migration_rtt_ms,migration_bytes_total,mean_migration_bytes_per_migration,combined_ms_alpha0.5,combined_ms_alpha1,combined_ms_alpha2
ambiguity,dominant_peer_ratio,0.85,25,oracle_a1,2903,583,28214.213743,17729.370101,30.410583,2387968,4096.000000,37078.898794,45943.583844,63672.953945
ambiguity,dominant_peer_ratio,0.85,25,oracle_a0.5,2903,814,19051.838966,32286.723025,39.664279,3334144,4096.000000,35195.200479,51338.561991,83625.285016
ambiguity,dominant_peer_ratio,0.85,25,oracle_a2,2903,417,36944.059045,11452.118896,27.463115,1708032,4096.000000,42670.118493,48396.177941,59848.296837
ambiguity,dominant_peer_ratio,0.85,26,static,3057,0,334886.188694,0.000000,,0,,334886.188694,334886.188694,334886.188694
ambiguity,dominant_peer_ratio,0.85,26,nearest,3057,4,340893.275716,430.321639,107.580410,16384,4096.000000,341108.436536,341323.597355,341753.918994
ambiguity,dominant_peer_ratio,0.85,26,naive_target_aware,3057,150,133722.372380,16105.592577,107.370617,614400,4096.000000,141775.168669,149827.964957,165933.557534
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d0.0,3057,150,133722.372380,16105.592577,107.370617,614400,4096.000000,141775.168669,149827.964957,165933.557534
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d0.25,3057,150,153676.323431,16105.592577,107.370617,614400,4096.000000,161729.119720,169781.916008,185887.508585
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d0.5,3057,150,160028.107678,16105.592577,107.370617,614400,4096.000000,168080.903966,176133.700255,192239.292832
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d1.0,3057,150,175896.448392,16105.592577,107.370617,614400,4096.000000,183949.244681,192002.040969,208107.633546
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d2.0,3057,149,200895.707904,15881.614791,106.588019,610304,4096.000000,208836.515300,216777.322695,232658.937486
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d5.0,3057,148,282728.406188,15822.474439,106.908611,606208,4096.000000,290639.643408,298550.880627,314373.355066
ambiguity,dominant_peer_ratio,0.85,26,engagement_g00_d10.0,3057,57,329501.105529,6058.215843,106.284488,233472,4096.000000,332530.213450,335559.321372,341617.537215
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d0.0,3057,150,136584.254103,16105.592577,107.370617,614400,4096.000000,144637.050392,152689.846680,168795.439257
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d0.25,3057,150,154256.450844,16105.592577,107.370617,614400,4096.000000,162309.247133,170362.043421,186467.635998
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d0.5,3057,150,160398.189035,16105.592577,107.370617,614400,4096.000000,168450.985324,176503.781612,192609.374189
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d1.0,3057,150,176056.565825,16105.592577,107.370617,614400,4096.000000,184109.362114,192162.158402,208267.750979
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d2.0,3057,149,200895.707904,15881.614791,106.588019,610304,4096.000000,208836.515300,216777.322695,232658.937486
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d5.0,3057,147,281795.474146,15686.287993,106.709442,602112,4096.000000,289638.618143,297481.762139,313168.050132
ambiguity,dominant_peer_ratio,0.85,26,engagement_g05_d10.0,3057,49,330684.319088,5260.560786,107.358383,200704,4096.000000,333314.599481,335944.879874,341205.440660
ambiguity,dominant_peer_ratio,0.85,26,oracle_a1,3057,692,31401.993656,18898.672631,27.310221,2834432,4096.000000,40851.329971,50300.666287,69199.338918
ambiguity,dominant_peer_ratio,0.85,26,oracle_a0.5,3057,921,21551.150101,34188.875018,37.121471,3772416,4096.000000,38645.587610,55740.025119,89928.900137
ambiguity,dominant_peer_ratio,0.85,26,oracle_a2,3057,462,41475.829180,11794.713057,25.529682,1892352,4096.000000,47373.185709,53270.542237,65065.255294
ambiguity,dominant_peer_ratio,0.85,27,static,2968,0,313476.836691,0.000000,,0,,313476.836691,313476.836691,313476.836691
ambiguity,dominant_peer_ratio,0.85,27,nearest,2968,18,306006.487396,1726.305104,95.905839,73728,4096.000000,306869.639948,307732.792500,309459.097604
ambiguity,dominant_peer_ratio,0.85,27,naive_target_aware,2968,153,132284.716597,16810.673496,109.873683,626688,4096.000000,140690.053345,149095.390093,165906.063589
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d0.0,2968,153,132284.716597,16810.673496,109.873683,626688,4096.000000,140690.053345,149095.390093,165906.063589
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d0.25,2968,150,154791.778543,16852.030977,112.346873,614400,4096.000000,163217.794032,171643.809520,188495.840497
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d0.5,2968,150,161986.066633,16852.030977,112.346873,614400,4096.000000,170412.082122,178838.097610,195690.128587
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d1.0,2968,150,175819.793140,16852.030977,112.346873,614400,4096.000000,184245.808629,192671.824117,209523.855094
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d2.0,2968,150,205651.116546,16852.030977,112.346873,614400,4096.000000,214077.132035,222503.147523,239355.178500
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d5.0,2968,146,284310.652305,16476.879808,112.855341,598016,4096.000000,292549.092209,300787.532113,317264.411921
ambiguity,dominant_peer_ratio,0.85,27,engagement_g00_d10.0,2968,55,306082.880999,5716.317040,103.933037,225280,4096.000000,308941.039519,311799.198039,317515.515079
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d0.0,2968,153,135751.732624,16810.673496,109.873683,626688,4096.000000,144157.069372,152562.406120,169373.079616
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d0.25,2968,150,155180.401285,16852.030977,112.346873,614400,4096.000000,163606.416774,172032.432262,188884.463239
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d0.5,2968,150,162356.188843,16852.030977,112.346873,614400,4096.000000,170782.204332,179208.219820,196060.250797
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d1.0,2968,150,175923.371745,16852.030977,112.346873,614400,4096.000000,184349.387234,192775.402722,209627.433699
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d2.0,2968,150,205651.116546,16852.030977,112.346873,614400,4096.000000,214077.132035,222503.147523,239355.178500
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d5.0,2968,146,284310.652305,16476.879808,112.855341,598016,4096.000000,292549.092209,300787.532113,317264.411921
ambiguity,dominant_peer_ratio,0.85,27,engagement_g05_d10.0,2968,48,307072.717414,4939.335689,102.902827,196608,4096.000000,309542.385259,312012.053103,316951.388792
ambiguity,dominant_peer_ratio,0.85,27,oracle_a1,2968,551,30591.721466,18294.282696,33.201965,2256896,4096.000000,39738.862814,48886.004162,67180.286858
ambiguity,dominant_peer_ratio,0.85,27,oracle_a0.5,2968,845,19728.849234,35502.148662,42.014377,3461120,4096.000000,37479.923565,55230.997896,90733.146558
ambiguity,dominant_peer_ratio,0.85,27,oracle_a2,2968,392,39350.853376,12193.686286,31.106343,1605632,4096.000000,45447.696519,51544.539662,63738.225948
ambiguity,dominant_peer_ratio,0.85,28,static,3014,0,347789.609391,0.000000,,0,,347789.609391,347789.609391,347789.609391
ambiguity,dominant_peer_ratio,0.85,28,nearest,3014,14,329756.344482,1368.413416,97.743815,57344,4096.000000,330440.551190,331124.757898,332493.171314
ambiguity,dominant_peer_ratio,0.85,28,naive_target_aware,3014,151,133150.342881,17166.971478,113.688553,618496,4096.000000,141733.828620,150317.314359,167484.285837
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d0.0,3014,151,133150.342881,17166.971478,113.688553,618496,4096.000000,141733.828620,150317.314359,167484.285837
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d0.25,3014,151,157279.657426,17166.971478,113.688553,618496,4096.000000,165863.143165,174446.628904,191613.600382
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d0.5,3014,151,164346.129427,17166.971478,113.688553,618496,4096.000000,172929.615166,181513.100905,198680.072383
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d1.0,3014,151,180169.905150,17166.971478,113.688553,618496,4096.000000,188753.390889,197336.876628,214503.848106
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d2.0,3014,151,208720.564524,17166.971478,113.688553,618496,4096.000000,217304.050263,225887.536002,243054.507480
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d5.0,3014,150,288026.676145,16928.280263,112.855202,614400,4096.000000,296490.816277,304954.956408,321883.236671
ambiguity,dominant_peer_ratio,0.85,28,engagement_g00_d10.0,3014,59,310048.485822,6325.071391,107.204600,241664,4096.000000,313211.021518,316373.557213,322698.628604
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d0.0,3014,151,137257.011800,17166.971478,113.688553,618496,4096.000000,145840.497539,154423.983278,171590.954756
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d0.25,3014,151,157484.845434,17166.971478,113.688553,618496,4096.000000,166068.331173,174651.816912,191818.788390
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d0.5,3014,151,164522.212486,17166.971478,113.688553,618496,4096.000000,173105.698225,181689.183964,198856.155442
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d1.0,3014,151,180169.905150,17166.971478,113.688553,618496,4096.000000,188753.390889,197336.876628,214503.848106
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d2.0,3014,151,208720.564524,17166.971478,113.688553,618496,4096.000000,217304.050263,225887.536002,243054.507480
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d5.0,3014,149,288999.500336,16791.317476,112.693406,610304,4096.000000,297395.159074,305790.817812,322582.135288
ambiguity,dominant_peer_ratio,0.85,28,engagement_g05_d10.0,3014,45,314263.966883,4557.553957,101.278977,184320,4096.000000,316542.743862,318821.520840,323379.074797
ambiguity,dominant_peer_ratio,0.85,28,oracle_a1,3014,640,28368.266072,16839.870944,26.312298,2621440,4096.000000,36788.201544,45208.137016,62048.007960
ambiguity,dominant_peer_ratio,0.85,28,oracle_a0.5,3014,884,19806.705328,30184.499708,34.145362,3620864,4096.000000,34898.955182,49991.205036,80175.704744
ambiguity,dominant_peer_ratio,0.85,28,oracle_a2,3014,468,36166.920195,11085.465752,23.686893,1916928,4096.000000,41709.653071,47252.385947,58337.851699
ambiguity,dominant_peer_ratio,0.85,29,static,3063,0,289828.383067,0.000000,,0,,289828.383067,289828.383067,289828.383067
ambiguity,dominant_peer_ratio,0.85,29,nearest,3063,4,285681.339640,352.543663,88.135916,16384,4096.000000,285857.611471,286033.883303,286386.426966
ambiguity,dominant_peer_ratio,0.85,29,naive_target_aware,3063,152,122585.053052,15198.048292,99.987160,622592,4096.000000,130184.077198,137783.101344,152981.149636
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d0.0,3063,152,122585.053052,15198.048292,99.987160,622592,4096.000000,130184.077198,137783.101344,152981.149636
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d0.25,3063,150,141564.293369,15012.310960,100.082073,614400,4096.000000,149070.448849,156576.604329,171588.915289
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d0.5,3063,150,147722.873661,15012.310960,100.082073,614400,4096.000000,155229.029141,162735.184621,177747.495581
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d1.0,3063,150,161726.756691,15012.310960,100.082073,614400,4096.000000,169232.912171,176739.067651,191751.378611
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d2.0,3063,150,186316.590366,15012.310960,100.082073,614400,4096.000000,193822.745846,201328.901326,216341.212286
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d5.0,3063,148,262838.081723,14814.924923,100.100844,606208,4096.000000,270245.544184,277653.006646,292467.931569
ambiguity,dominant_peer_ratio,0.85,29,engagement_g00_d10.0,3063,61,300270.978303,5983.963153,98.097757,249856,4096.000000,303262.959880,306254.941456,312238.904609
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d0.0,3063,152,126172.469849,15198.048292,99.987160,622592,4096.000000,133771.493995,141370.518141,156568.566433
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d0.25,3063,150,142012.206379,15012.310960,100.082073,614400,4096.000000,149518.361859,157024.517339,172036.828299
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d0.5,3063,150,148170.786671,15012.310960,100.082073,614400,4096.000000,155676.942151,163183.097631,178195.408591
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d1.0,3063,150,161726.756691,15012.310960,100.082073,614400,4096.000000,169232.912171,176739.067651,191751.378611
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d2.0,3063,150,186316.590366,15012.310960,100.082073,614400,4096.000000,193822.745846,201328.901326,216341.212286
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d5.0,3063,148,262838.081723,14814.924923,100.100844,606208,4096.000000,270245.544184,277653.006646,292467.931569
ambiguity,dominant_peer_ratio,0.85,29,engagement_g05_d10.0,3063,50,312943.043218,5167.111673,103.342233,204800,4096.000000,315526.599054,318110.154891,323277.266564
ambiguity,dominant_peer_ratio,0.85,29,oracle_a1,3063,603,28527.005919,16726.055738,27.738069,2469888,4096.000000,36890.033788,45253.061657,61979.117395
ambiguity,dominant_peer_ratio,0.85,29,oracle_a0.5,3063,857,19733.861664,31169.874254,36.370915,3510272,4096.000000,35318.798791,50903.735918,82073.610172
ambiguity,dominant_peer_ratio,0.85,29,oracle_a2,3063,418,36524.548229,11033.460567,26.395839,1712128,4096.000000,42041.278513,47558.008796,58591.469363
ambiguity,dominant_peer_ratio,0.85,30,static,2933,0,307746.583710,0.000000,,0,,307746.583710,307746.583710,307746.583710
ambiguity,dominant_peer_ratio,0.85,30,nearest,2933,12,287559.975434,1199.928233,99.994019,49152,4096.000000,288159.939551,288759.903667,289959.831900
ambiguity,dominant_peer_ratio,0.85,30,naive_target_aware,2933,152,140061.860292,18289.845370,120.327930,622592,4096.000000,149206.782977,158351.705662,176641.551032
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d0.0,2933,152,140061.860292,18289.845370,120.327930,622592,4096.000000,149206.782977,158351.705662,176641.551032
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d0.25,2933,150,162439.203261,18218.700824,121.458005,614400,4096.000000,171548.553673,180657.904085,198876.604909
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d0.5,2933,150,170488.304642,18218.700824,121.458005,614400,4096.000000,179597.655054,188707.005466,206925.706290
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d1.0,2933,150,184518.790133,18218.700824,121.458005,614400,4096.000000,193628.140545,202737.490957,220956.191781
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d2.0,2933,150,210825.420425,18218.700824,121.458005,614400,4096.000000,219934.770837,229044.121249,247262.822073
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d5.0,2933,148,304541.477137,17944.390303,121.245880,606208,4096.000000,313513.672288,322485.867440,340430.257743
ambiguity,dominant_peer_ratio,0.85,30,engagement_g00_d10.0,2933,63,354285.160222,7677.912513,121.871627,258048,4096.000000,358124.116479,361963.072735,369640.985248
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d0.0,2933,152,143338.279522,18289.845370,120.327930,622592,4096.000000,152483.202207,161628.124892,179917.970262
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d0.25,2933,150,162988.170490,18218.700824,121.458005,614400,4096.000000,172097.520902,181206.871314,199425.572138
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d0.5,2933,150,170924.570385,18218.700824,121.458005,614400,4096.000000,180033.920797,189143.271209,207361.972033
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d1.0,2933,150,184635.358568,18218.700824,121.458005,614400,4096.000000,193744.708980,202854.059392,221072.760216
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d2.0,2933,150,210825.420425,18218.700824,121.458005,614400,4096.000000,219934.770837,229044.121249,247262.822073
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d5.0,2933,147,303500.193943,17735.996672,120.653039,602112,4096.000000,312368.192279,321236.190615,338972.187287
ambiguity,dominant_peer_ratio,0.85,30,engagement_g05_d10.0,2933,58,355124.841660,7055.855396,121.652679,237568,4096.000000,358652.769358,362180.697056,369236.552452
ambiguity,dominant_peer_ratio,0.85,30,oracle_a1,2933,521,33733.276729,20067.909033,38.518060,2134016,4096.000000,43767.231246,53801.185762,73869.094795
ambiguity,dominant_peer_ratio,0.85,30,oracle_a0.5,2933,818,21461.449349,39521.906202,48.315289,3350528,4096.000000,41222.402450,60983.355551,100505.261753
ambiguity,dominant_peer_ratio,0.85,30,oracle_a2,2933,370,44016.218450,12625.172975,34.122089,1515520,4096.000000,50328.804938,56641.391425,69266.564400
ambiguity,dominant_peer_ratio,0.7,1,static,3072,0,286613.342342,0.000000,,0,,286613.342342,286613.342342,286613.342342
ambiguity,dominant_peer_ratio,0.7,1,nearest,3072,25,295290.952681,4199.591890,167.983676,102400,4096.000000,297390.748626,299490.544571,303690.136461
ambiguity,dominant_peer_ratio,0.7,1,naive_target_aware,3072,167,145845.652964,14551.510853,87.134796,684032,4096.000000,153121.408391,160397.163817,174948.674670
ambiguity,dominant_peer_ratio,0.7,1,engagement_g00_d0.0,3072,167,145845.652964,14551.510853,87.134796,684032,4096.000000,153121.408391,160397.163817,174948.674670
ambiguity,dominant_peer_ratio,0.7,1,engagement_g00_d0.25,3072,155,159069.814580,13445.005432,86.741971,634880,4096.000000,165792.317296,172514.820012,185959.825444
ambiguity,dominant_peer_ratio,0.7,1,engagement_g00_d0.5,3072,153,164876.262923,13377.402883,87.434006,626688,4096.000000,171564.964365,178253.665806,191631.068689
ambiguity,dominant_peer_ratio,0.7,1,engagement_g00_d1.0,3072,151,173329.675505,12965.485513,85.864142,618496,4096.000000,179812.418262,186295.161018,199260.646531
ambiguity,dominant_peer_ratio,0.7,1,engagement_g00_d2.0,3072,151,192508.120291,12965.485513,85.864142,618496,4096.000000,198990.863048,205473.605804,218439.091317
