dominant_peer_ratio,seed,policy_id,total_requests,self_service_count,self_service_rate,mean_rtt_remote_ms,mean_rtt_all_ms,measured_mean_latency_ms,predicted_mean_latency_ms,abs_error_ms,rel_error
0.6,13,engagement_g05_d2.0,3014,815,0.270405,97.907941,71.433166,73.433166,73.433166,0.000000,0.000000
0.6,13,engagement_g05_d5.0,3014,318,0.105508,94.954806,84.936350,86.936350,86.936350,0.000000,0.000000
0.6,13,engagement_g05_d10.0,3014,64,0.021234,102.754653,100.572736,102.572736,102.572736,0.000000,0.000000
0.6,13,oracle_a1,3014,1671,0.554413,36.315461,16.181707,18.181707,18.181707,0.000000,0.000000
0.6,14,static,3050,163,0.053443,106.801332,101.093589,103.093589,103.093589,0.000000,0.000000
0.6,14,nearest,3050,158,0.051803,115.249999,109.279671,111.279671,111.279671,0.000000,0.000000
0.6,14,naive_target_aware,3050,1320,0.432787,108.993082,61.822306,63.822306,63.822306,0.000000,0.000000
0.6,14,engagement_g00_d0.0,3050,1320,0.432787,108.993082,61.822306,63.822306,63.822306,0.000000,0.000000
0.6,14,engagement_g00_d0.25,3050,1197,0.392459,108.171850,65.718832,67.718832,67.718832,0.000000,0.000000
0.6,14,engagement_g00_d0.5,3050,1161,0.380656,107.474779,66.563888,68.563888,68.563888,0.000000,0.000000
0.6,14,engagement_g00_d1.0,3050,1087,0.356393,107.241827,69.021543,71.021543,71.021543,0.000000,0.000000
0.6,14,engagement_g00_d2.0,3050,922,0.302295,106.119870,74.040355,76.040355,76.040355,0.000000,0.000000
0.6,14,engagement_g00_d5.0,3050,405,0.132787,105.643262,91.615222,93.615222,93.615222,0.000000,0.000000
0.6,14,engagement_g00_d10.0,3050,67,0.021967,113.828445,111.327951,113.327951,113.327951,0.000000,0.000000
0.6,14,engagement_g05_d0.0,3050,1135,0.372131,107.116109,67.254869,69.254869,69.254869,0.000000,0.000000
0.6,14,engagement_g05_d0.25,3050,1101,0.360984,107.242968,68.530015,70.530015,70.530015,0.000000,0.000000
0.6,14,engagement_g05_d0.5,3050,1076,0.352787,106.859671,69.160981,71.160981,71.160981,0.000000,0.000000
0.6,14,engagement_g05_d1.0,3050,1020,0.334426,106.477784,70.868820,72.868820,72.868820,0.000000,0.000000
0.6,14,engagement_g05_d2.0,3050,886,0.290492,105.495873,74.850187,76.850187,76.850187,0.000000,0.000000
0.6,14,engagement_g05_d5.0,3050,376,0.123279,106.692509,93.539596,95.539596,95.539596,0.000000,0.000000
0.6,14,engagement_g05_d10.0,3050,90,0.029508,105.090736,101.989698,103.989698,103.989698,0.000000,0.000000
0.6,14,oracle_a1,3050,1597,0.523607,43.150296,20.556518,22.556518,22.556518,0.000000,0.000000
0.6,15,static,3022,170,0.056254,104.302560,98.435110,100.435110,100.435110,0.000000,0.000000
0.6,15,nearest,3022,155,0.051291,113.488139,107.667271,109.667271,109.667271,0.000000,0.000000
0.6,15,naive_target_aware,3022,1280,0.423561,106.005881,61.105971,63.105971,63.105971,0.000000,0.000000
0.6,15,engagement_g00_d0.0,3022,1280,0.423561,106.005881,61.105971,63.105971,63.105971,0.000000,0.000000
0.6,15,engagement_g00_d0.25,3022,1149,0.380212,105.071769,65.122245,67.122245,67.122245,0.000000,0.000000
0.6,15,engagement_g00_d0.5,3022,1096,0.362674,104.589917,66.657902,68.657902,68.657902,0.000000,0.000000
0.6,15,engagement_g00_d1.0,3022,1011,0.334547,104.657822,69.644897,71.644897,71.644897,0.000000,0.000000
0.6,15,engagement_g00_d2.0,3022,825,0.272998,105.321582,76.568999,78.568999,78.568999,0.000000,0.000000
0.6,15,engagement_g00_d5.0,3022,347,0.114825,108.178092,95.756583,97.756583,97.756583,0.000000,0.000000
0.6,15,engagement_g00_d10.0,3022,57,0.018862,116.139238,113.948657,115.948657,115.948657,0.000000,0.000000
0.6,15,engagement_g05_d0.0,3022,1065,0.352416,105.953729,68.613980,70.613980,70.613980,0.000000,0.000000
0.6,15,engagement_g05_d0.25,3022,1025,0.339179,106.018511,70.059221,72.059221,72.059221,0.000000,0.000000
0.6,15,engagement_g05_d0.5,3022,1001,0.331238,105.657933,70.660054,72.660054,72.660054,0.000000,0.000000
0.6,15,engagement_g05_d1.0,3022,942,0.311714,105.550203,72.648717,74.648717,74.648717,0.000000,0.000000
0.6,15,engagement_g05_d2.0,3022,787,0.260424,105.498149,78.023945,80.023945,80.023945,0.000000,0.000000
0.6,15,engagement_g05_d5.0,3022,312,0.103243,110.690305,99.262318,101.262318,101.262318,0.000000,0.000000
0.6,15,engagement_g05_d10.0,3022,80,0.026473,106.484772,103.665850,105.665850,105.665850,0.000000,0.000000
0.6,15,oracle_a1,3022,1662,0.549967,40.036339,18.017677,20.017677,20.017677,0.000000,0.000000
0.6,16,static,3097,172,0.055538,93.043043,87.875654,89.875654,89.875654,0.000000,0.000000
0.6,16,nearest,3097,158,0.051017,99.223681,94.161575,96.161575,96.161575,0.000000,0.000000
0.6,16,naive_target_aware,3097,1377,0.444624,99.528760,55.275902,57.275902,57.275902,0.000000,0.000000
0.6,16,engagement_g00_d0.0,3097,1377,0.444624,99.528760,55.275902,57.275902,57.275902,0.000000,0.000000
0.6,16,engagement_g00_d0.25,3097,1230,0.397159,99.646563,60.071079,62.071079,62.071079,0.000000,0.000000
0.6,16,engagement_g00_d0.5,3097,1180,0.381014,99.527144,61.605920,63.605920,63.605920,0.000000,0.000000
0.6,16,engagement_g00_d1.0,3097,1082,0.349370,99.236360,64.566118,66.566118,66.566118,0.000000,0.000000
0.6,16,engagement_g00_d2.0,3097,896,0.289312,99.365543,70.617876,72.617876,72.617876,0.000000,0.000000
0.6,16,engagement_g00_d5.0,3097,417,0.134646,99.382342,86.000864,88.000864,88.000864,0.000000,0.000000
0.6,16,engagement_g00_d10.0,3097,98,0.031644,97.307683,94.228525,96.228525,96.228525,0.000000,0.000000
0.6,16,engagement_g05_d0.0,3097,1172,0.378431,99.436240,61.806510,63.806510,63.806510,0.000000,0.000000
0.6,16,engagement_g05_d0.25,3097,1136,0.366807,99.216389,62.823164,64.823164,64.823164,0.000000,0.000000
0.6,16,engagement_g05_d0.5,3097,1102,0.355828,99.412540,64.038753,66.038753,66.038753,0.000000,0.000000
0.6,16,engagement_g05_d1.0,3097,1025,0.330965,99.203202,66.370370,68.370370,68.370370,0.000000,0.000000
0.6,16,engagement_g05_d2.0,3097,853,0.275428,99.229084,71.898632,73.898632,73.898632,0.000000,0.000000
0.6,16,engagement_g05_d5.0,3097,391,0.126251,99.020688,86.519206,88.519206,88.519206,0.000000,0.000000
0.6,16,engagement_g05_d10.0,3097,111,0.035841,97.674876,94.174097,96.174097,96.174097,0.000000,0.000000
0.6,16,oracle_a1,3097,1708,0.551501,36.432392,16.339875,18.339875,18.339875,0.000000,0.000000
0.6,17,static,2945,153,0.051952,117.119865,111.035200,113.035200,113.035200,0.000000,0.000000
0.6,17,nearest,2945,131,0.044482,92.089980,87.993618,89.993618,89.993618,0.000000,0.000000
0.6,17,naive_target_aware,2945,1265,0.429542,104.334120,59.518276,61.518276,61.518276,0.000000,0.000000
0.6,17,engagement_g00_d0.0,2945,1265,0.429542,104.334120,59.518276,61.518276,61.518276,0.000000,0.000000
0.6,17,engagement_g00_d0.25,2945,1125,0.382003,104.446497,64.547581,66.547581,66.547581,0.000000,0.000000
0.6,17,engagement_g00_d0.5,2945,1086,0.368761,104.586027,66.018820,68.018820,68.018820,0.000000,0.000000
0.6,17,engagement_g00_d1.0,2945,998,0.338879,105.627829,69.832728,71.832728,71.832728,0.000000,0.000000
0.6,17,engagement_g00_d2.0,2945,838,0.284550,105.622854,75.567862,77.567862,77.567862,0.000000,0.000000
0.6,17,engagement_g00_d5.0,2945,350,0.118846,107.888809,95.066709,97.066709,97.066709,0.000000,0.000000
0.6,17,engagement_g00_d10.0,2945,81,0.027504,96.694805,94.035288,96.035288,96.035288,0.000000,0.000000
0.6,17,engagement_g05_d0.0,2945,1069,0.362988,105.497067,67.202885,69.202885,69.202885,0.000000,0.000000
0.6,17,engagement_g05_d0.25,2945,1022,0.347029,105.489205,68.881406,70.881406,70.881406,0.000000,0.000000
0.6,17,engagement_g05_d0.5,2945,998,0.338879,105.716554,69.891386,71.891386,71.891386,0.000000,0.000000
0.6,17,engagement_g05_d1.0,2945,925,0.314092,106.427522,72.999522,74.999522,74.999522,0.000000,0.000000
0.6,17,engagement_g05_d2.0,2945,794,0.269610,106.152498,77.532775,79.532775,79.532775,0.000000,0.000000
0.6,17,engagement_g05_d5.0,2945,321,0.108998,105.492490,93.993987,95.993987,95.993987,0.000000,0.000000
0.6,17,engagement_g05_d10.0,2945,89,0.030221,99.487032,96.480463,98.480463,98.480463,0.000000,0.000000
0.6,17,oracle_a1,2945,1591,0.540238,37.055459,17.036703,19.036703,19.036703,0.000000,0.000000
0.6,18,static,3040,189,0.062171,105.848372,99.267668,101.267668,101.267668,0.000000,0.000000
0.6,18,nearest,3040,175,0.057566,104.856554,98.820403,100.820403,100.820403,0.000000,0.000000
0.6,18,naive_target_aware,3040,1314,0.432237,106.535338,60.486840,62.486840,62.486840,0.000000,0.000000
0.6,18,engagement_g00_d0.0,3040,1314,0.432237,106.535338,60.486840,62.486840,62.486840,0.000000,0.000000
0.6,18,engagement_g00_d0.25,3040,1191,0.391776,107.632965,65.464919,67.464919,67.464919,0.000000,0.000000
0.6,18,engagement_g00_d0.5,3040,1146,0.376974,108.337646,67.497204,69.497204,69.497204,0.000000,0.000000
0.6,18,engagement_g00_d1.0,3040,1060,0.348684,108.582716,70.721637,72.721637,72.721637,0.000000,0.000000
0.6,18,engagement_g00_d2.0,3040,867,0.285197,110.424002,78.931367,80.931367,80.931367,0.000000,0.000000
0.6,18,engagement_g00_d5.0,3040,379,0.124671,110.150492,96.417914,98.417914,98.417914,0.000000,0.000000
0.6,18,engagement_g00_d10.0,3040,98,0.032237,110.148303,106.597469,108.597469,108.597469,0.000000,0.000000
0.6,18,engagement_g05_d0.0,3040,1113,0.366118,108.918266,69.041282,71.041282,71.041282,0.000000,0.000000
0.6,18,engagement_g05_d0.25,3040,1074,0.353289,108.913133,70.435270,72.435270,72.435270,0.000000,0.000000
0.6,18,engagement_g05_d0.5,3040,1049,0.345066,109.654143,71.816250,73.816250,73.816250,0.000000,0.000000
0.6,18,engagement_g05_d1.0,3040,982,0.323026,109.604477,74.199347,76.199347,76.199347,0.000000,0.000000
0.6,18,engagement_g05_d2.0,3040,812,0.267105,110.401077,80.912368,82.912368,82.912368,0.000000,0.000000
0.6,18,engagement_g05_d5.0,3040,361,0.118750,111.128639,97.932113,99.932113,99.932113,0.000000,0.000000
0.6,18,engagement_g05_d10.0,3040,105,0.034539,106.413164,102.737709,104.737709,104.737709,0.000000,0.000000
0.6,18,oracle_a1,3040,1579,0.519408,31.602359,15.187844,17.187844,17.187844,0.000000,0.000000
0.6,19,static,2979,149,0.050017,112.833425,107.189860,109.189860,109.189860,0.000000,0.000000
0.6,19,nearest,2979,137,0.045989,106.331578,101.441539,103.441539,103.441539,0.000000,0.000000
0.6,19,naive_target_aware,2979,1329,0.446123,113.127394,62.658677,64.658677,64.658677,0.000000,0.000000
0.6,19,engagement_g00_d0.0,2979,1329,0.446123,113.127394,62.658677,64.658677,64.658677,0.000000,0.000000
0.6,19,engagement_g00_d0.25,2979,1194,0.400806,114.708296,68.732564,70.732564,70.732564,0.000000,0.000000
0.6,19,engagement_g00_d0.5,2979,1150,0.386036,114.422187,70.251152,72.251152,72.251152,0.000000,0.000000
0.6,19,engagement_g00_d1.0,2979,1063,0.356831,114.911431,73.907453,75.907453,75.907453,0.000000,0.000000
0.6,19,engagement_g00_d2.0,2979,860,0.288687,117.291580,83.430969,85.430969,85.430969,0.000000,0.000000
0.6,19,engagement_g00_d5.0,2979,370,0.124203,119.500152,104.657904,106.657904,106.657904,0.000000,0.000000
0.6,19,engagement_g00_d10.0,2979,68,0.022826,107.982037,105.517190,107.517190,107.517190,0.000000,0.000000
0.6,19,engagement_g05_d0.0,2979,1129,0.378986,115.709562,71.857230,73.857230,73.857230,0.000000,0.000000
0.6,19,engagement_g05_d0.25,2979,1092,0.366566,115.998536,73.477421,75.477421,75.477421,0.000000,0.000000
0.6,19,engagement_g05_d0.5,2979,1066,0.357838,116.066885,74.533720,76.533720,76.533720,0.000000,0.000000
0.6,19,engagement_g05_d1.0,2979,1005,0.337362,115.941446,76.827262,78.827262,78.827262,0.000000,0.000000
0.6,19,engagement_g05_d2.0,2979,834,0.279960,117.066649,84.292703,86.292703,86.292703,0.000000,0.000000
0.6,19,engagement_g05_d5.0,2979,359,0.120510,118.132906,103.896682,105.896682,105.896682,0.000000,0.000000
0.6,19,engagement_g05_d10.0,2979,76,0.025512,109.686095,106.887792,108.887792,108.887792,0.000000,0.000000
0.6,19,oracle_a1,2979,1587,0.532729,32.268462,15.078113,17.078113,17.078113,0.000000,0.000000
0.6,20,static,3045,159,0.052217,108.794326,103.113440,105.113440,105.113440,0.000000,0.000000
0.6,20,nearest,3045,162,0.053202,107.518454,101.798260,103.798260,103.798260,0.000000,0.000000
0.6,20,naive_target_aware,3045,1304,0.428243,104.892755,59.973165,61.973165,61.973165,0.000000,0.000000
0.6,20,engagement_g00_d0.0,3045,1304,0.428243,104.892755,59.973165,61.973165,61.973165,0.000000,0.000000
0.6,20,engagement_g00_d0.25,3045,1179,0.387192,105.010183,64.351068,66.351068,66.351068,0.000000,0.000000
0.6,20,engagement_g00_d0.5,3045,1140,0.374384,105.377023,65.925527,67.925527,67.925527,0.000000,0.000000
0.6,20,engagement_g00_d1.0,3045,1049,0.344499,105.059656,68.866691,70.866691,70.866691,0.000000,0.000000
0.6,20,engagement_g00_d2.0,3045,850,0.279146,104.781878,75.532421,77.532421,77.532421,0.000000,0.000000
0.6,20,engagement_g00_d5.0,3045,352,0.115599,105.184685,93.025404,95.025404,95.025404,0.000000,0.000000
0.6,20,engagement_g00_d10.0,3045,58,0.019048,105.422795,103.414741,105.414741,105.414741,0.000000,0.000000
0.6,20,engagement_g05_d0.0,3045,1107,0.363547,105.309217,67.024388,69.024388,69.024388,0.000000,0.000000
0.6,20,engagement_g05_d0.25,3045,1066,0.350082,105.274678,68.419897,70.419897,70.419897,0.000000,0.000000
0.6,20,engagement_g05_d0.5,3045,1043,0.342529,105.528393,69.381886,71.381886,71.381886,0.000000,0.000000
0.6,20,engagement_g05_d1.0,3045,991,0.325452,105.892889,71.429883,73.429883,73.429883,0.000000,0.000000
0.6,20,engagement_g05_d2.0,3045,809,0.265681,105.880421,77.749958,79.749958,79.749958,0.000000,0.000000
0.6,20,engagement_g05_d5.0,3045,311,0.102135,105.616987,94.829834,96.829834,96.829834,0.000000,0.000000
0.6,20,engagement_g05_d10.0,3045,73,0.023974,101.162339,98.737101,100.737101,100.737101,0.000000,0.000000
0.6,20,oracle_a1,3045,1667,0.547455,41.543707,18.800403,20.800403,20.800403,0.000000,0.000000
0.6,21,static,3058,183,0.059843,115.877720,108.943246,110.943246,110.943246,0.000000,0.000000
0.6,21,nearest,3058,150,0.049052,102.665517,97.629602,99.629602,99.629602,0.000000,0.000000
0.6,21,naive_target_aware,3058,1345,0.439830,111.455869,62.434239,64.434239,64.434239,0.000000,0.000000
0.6,21,engagement_g00_d0.0,3058,1345,0.439830,111.455869,62.434239,64.434239,64.434239,0.000000,0.000000
0.6,21,engagement_g00_d0.25,3058,1212,0.396337,112.559898,67.948192,69.948192,69.948192,0.000000,0.000000
0.6,21,engagement_g00_d0.5,3058,1163,0.380314,112.700470,69.838911,71.838911,71.838911,0.000000,0.000000
0.6,21,engagement_g00_d1.0,3058,1068,0.349248,113.034765,73.557614,75.557614,75.557614,0.000000,0.000000
0.6,21,engagement_g00_d2.0,3058,888,0.290386,112.610989,79.910349,81.910349,81.910349,0.000000,0.000000
0.6,21,engagement_g00_d5.0,3058,374,0.122302,115.087106,101.011705,103.011705,103.011705,0.000000,0.000000
0.6,21,engagement_g00_d10.0,3058,77,0.025180,109.361613,106.607904,108.607904,108.607904,0.000000,0.000000
0.6,21,engagement_g05_d0.0,3058,1167,0.381622,113.212850,70.008338,72.008338,72.008338,0.000000,0.000000
0.6,21,engagement_g05_d0.25,3058,1120,0.366252,113.569620,71.974468,73.974468,73.974468,0.000000,0.000000
0.6,21,engagement_g05_d0.5,3058,1087,0.355461,113.738397,73.308823,75.308823,75.308823,0.000000,0.000000
0.6,21,engagement_g05_d1.0,3058,1016,0.332243,113.678947,75.909879,77.909879,77.909879,0.000000,0.000000
0.6,21,engagement_g05_d2.0,3058,860,0.281230,113.294335,81.432619,83.432619,83.432619,0.000000,0.000000
0.6,21,engagement_g05_d5.0,3058,346,0.113146,112.915707,100.139763,102.139763,102.139763,0.000000,0.000000
0.6,21,engagement_g05_d10.0,3058,97,0.031720,104.653920,101.334290,103.334290,103.334290,0.000000,0.000000
0.6,21,oracle_a1,3058,1704,0.557227,40.817450,18.072867,20.072867,20.072867,0.000000,0.000000
0.6,22,static,3009,143,0.047524,103.656389,98.730213,100.730213,100.730213,0.000000,0.000000
0.6,22,nearest,3009,147,0.048853,101.899678,96.921529,98.921529,98.921529,0.000000,0.000000
0.6,22,naive_target_aware,3009,1288,0.428049,107.702245,61.600387,63.600387,63.600387,0.000000,0.000000
0.6,22,engagement_g00_d0.0,3009,1288,0.428049,107.702245,61.600387,63.600387,63.600387,0.000000,0.000000
0.6,22,engagement_g00_d0.25,3009,1166,0.387504,107.942516,66.114343,68.114343,68.114343,0.000000,0.000000
0.6,22,engagement_g00_d0.5,3009,1116,0.370887,107.990694,67.938313,69.938313,69.938313,0.000000,0.000000
0.6,22,engagement_g00_d1.0,3009,1017,0.337986,107.538370,71.191902,73.191902,73.191902,0.000000,0.000000
0.6,22,engagement_g00_d2.0,3009,847,0.281489,108.123780,77.688139,79.688139,79.688139,0.000000,0.000000
0.6,22,engagement_g00_d5.0,3009,366,0.121635,106.763349,93.777179,95.777179,95.777179,0.000000,0.000000
0.6,22,engagement_g00_d10.0,3009,76,0.025258,100.887905,98.339722,100.339722,100.339722,0.000000,0.000000
0.6,22,engagement_g05_d0.0,3009,1073,0.356597,106.925814,68.796403,70.796403,70.796403,0.000000,0.000000
0.6,22,engagement_g05_d0.25,3009,1049,0.348621,106.962453,69.673117,71.673117,71.673117,0.000000,0.000000
0.6,22,engagement_g05_d0.5,3009,1018,0.338318,106.983908,70.789286,72.789286,72.789286,0.000000,0.000000
0.6,22,engagement_g05_d1.0,3009,936,0.311067,106.969065,73.694540,75.694540,75.694540,0.000000,0.000000
0.6,22,engagement_g05_d2.0,3009,783,0.260219,107.327031,79.398461,81.398461,81.398461,0.000000,0.000000
0.6,22,engagement_g05_d5.0,3009,345,0.114656,105.614883,93.505500,95.505500,95.505500,0.000000,0.000000
0.6,22,engagement_g05_d10.0,3009,106,0.035228,104.793376,101.101752,103.101752,103.101752,0.000000,0.000000
0.6,22,oracle_a1,3009,1521,0.505484,35.594218,17.601926,19.601926,19.601926,0.000000,0.000000
0.6,23,static,3060,123,0.040196,106.037826,101.775521,103.775521,103.775521,0.000000,0.000000
0.6,23,nearest,3060,169,0.055229,96.018244,90.715275,92.715275,92.715275,0.000000,0.000000
0.6,23,naive_target_aware,3060,1317,0.430392,102.376407,58.314404,60.314404,60.314404,0.000000,0.000000
0.6,23,engagement_g00_d0.0,3060,1317,0.430392,102.376407,58.314404,60.314404,60.314404,0.000000,0.000000
0.6,23,engagement_g00_d0.25,3060,1177,0.384641,101.648039,62.550084,64.550084,64.550084,0.000000,0.000000
0.6,23,engagement_g00_d0.5,3060,1130,0.369281,101.060352,63.740679,65.740679,65.740679,0.000000,0.000000
0.6,23,engagement_g00_d1.0,3060,1028,0.335948,102.225567,67.883121,69.883121,69.883121,0.000000,0.000000
0.6,23,engagement_g00_d2.0,3060,864,0.282353,102.816434,73.785912,75.785912,75.785912,0.000000,0.000000
0.6,23,engagement_g00_d5.0,3060,374,0.122222,101.886452,89.433663,91.433663,91.433663,0.000000,0.000000
0.6,23,engagement_g00_d10.0,3060,79,0.025817,104.256411,101.564824,103.564824,103.564824,0.000000,0.000000
0.6,23,engagement_g05_d0.0,3060,1094,0.357516,103.360816,66.407635,68.407635,68.407635,0.000000,0.000000
0.6,23,engagement_g05_d0.25,3060,1066,0.348366,103.295681,67.310977,69.310977,69.310977,0.000000,0.000000
0.6,23,engagement_g05_d0.5,3060,1034,0.337908,102.481308,67.852003,69.852003,69.852003,0.000000,0.000000
0.6,23,engagement_g05_d1.0,3060,960,0.313725,102.614701,70.421853,72.421853,72.421853,0.000000,0.000000
0.6,23,engagement_g05_d2.0,3060,823,0.268954,103.483488,75.651164,77.651164,77.651164,0.000000,0.000000
0.6,23,engagement_g05_d5.0,3060,356,0.116340,103.257498,91.244534,93.244534,93.244534,0.000000,0.000000
0.6,23,engagement_g05_d10.0,3060,75,0.024510,102.769338,100.250481,102.250481,102.250481,0.000000,0.000000
0.6,23,oracle_a1,3060,1676,0.547712,36.771113,16.631118,18.631118,18.631118,0.000000,0.000000
0.6,24,static,2894,132,0.045612,101.460738,96.832951,98.832951,98.832951,0.000000,0.000000
0.6,24,nearest,2894,121,0.041811,99.103897,94.960299,96.960299,96.960299,0.000000,0.000000
0.6,24,naive_target_aware,2894,1247,0.430891,106.144490,60.407732,62.407732,62.407732,0.000000,0.000000
0.6,24,engagement_g00_d0.0,2894,1247,0.430891,106.144490,60.407732,62.407732,62.407732,0.000000,0.000000
0.6,24,engagement_g00_d0.25,2894,1111,0.383898,105.884023,65.235388,67.235388,67.235388,0.000000,0.000000
0.6,24,engagement_g00_d0.5,2894,1067,0.368694,105.976567,66.903659,68.903659,68.903659,0.000000,0.000000
0.6,24,engagement_g00_d1.0,2894,982,0.339323,106.615389,70.438363,72.438363,72.438363,0.000000,0.000000
0.6,24,engagement_g00_d2.0,2894,802,0.277125,107.718341,77.866886,79.866886,79.866886,0.000000,0.000000
0.6,24,engagement_g00_d5.0,2894,354,0.122322,108.431888,95.168278,97.168278,97.168278,0.000000,0.000000
0.6,24,engagement_g00_d10.0,2894,71,0.024534,102.782237,100.260628,102.260628,102.260628,0.000000,0.000000
0.6,24,engagement_g05_d0.0,2894,1033,0.356945,105.983635,68.153264,70.153264,70.153264,0.000000,0.000000
0.6,24,engagement_g05_d0.25,2894,1004,0.346925,106.268681,69.401454,71.401454,71.401454,0.000000,0.000000
