dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,p95_latency_ms,migration_count,max_requests_per_peer,request_imbalance
0.4,26,engagement_g00_d2.0,3057,92.642028,192.816026,167,212,1.386981
0.4,26,engagement_g00_d5.0,3057,103.249838,194.281119,118,269,1.759895
0.4,26,engagement_g00_d10.0,3057,103.332513,193.883593,33,588,3.846909
0.4,26,engagement_g05_d0.0,3057,93.154128,192.437554,109,336,2.198234
0.4,26,engagement_g05_d0.25,3057,93.622765,192.509952,104,335,2.191691
0.4,26,engagement_g05_d0.5,3057,93.816020,192.509952,104,337,2.204776
0.4,26,engagement_g05_d1.0,3057,94.291770,192.437554,98,339,2.217861
0.4,26,engagement_g05_d2.0,3057,97.360944,192.799543,94,339,2.217861
0.4,26,engagement_g05_d5.0,3057,106.872054,193.883593,55,335,2.191691
0.4,26,engagement_g05_d10.0,3057,111.933891,195.660024,3,604,3.951587
0.4,26,oracle_a1,3057,25.362034,79.469753,1479,543,3.552502
0.4,27,static,2968,104.689319,189.703787,0,619,4.171159
0.4,27,nearest,2968,102.918774,189.802931,18,817,5.505391
0.4,27,naive_target_aware,2968,81.746645,187.698939,376,198,1.334232
0.4,27,engagement_g00_d0.0,2968,81.746645,187.698939,376,198,1.334232
0.4,27,engagement_g00_d0.25,2968,84.441337,189.703787,239,200,1.347709
0.4,27,engagement_g00_d0.5,2968,85.577090,189.703787,222,202,1.361186
0.4,27,engagement_g00_d1.0,2968,87.075635,187.698939,202,198,1.334232
0.4,27,engagement_g00_d2.0,2968,89.749252,187.494719,165,210,1.415094
0.4,27,engagement_g00_d5.0,2968,100.331818,187.494719,120,234,1.576819
0.4,27,engagement_g00_d10.0,2968,106.828386,187.494719,30,681,4.588949
0.4,27,engagement_g05_d0.0,2968,89.534381,187.698939,106,257,1.731806
0.4,27,engagement_g05_d0.25,2968,90.006285,187.698939,101,255,1.718329
0.4,27,engagement_g05_d0.5,2968,90.045497,187.698939,101,254,1.711590
0.4,27,engagement_g05_d1.0,2968,90.699848,187.698939,100,251,1.691375
0.4,27,engagement_g05_d2.0,2968,93.567569,189.703787,96,257,1.731806
0.4,27,engagement_g05_d5.0,2968,100.572066,190.805193,63,297,2.001348
0.4,27,engagement_g05_d10.0,2968,104.995807,189.703787,1,619,4.171159
0.4,27,oracle_a1,2968,25.562980,76.621964,1332,358,2.412399
0.4,28,static,3014,113.864228,197.117162,0,1217,8.075647
0.4,28,nearest,3014,109.616906,194.189343,14,743,4.930325
0.4,28,naive_target_aware,3014,81.311056,190.620823,384,230,1.526211
0.4,28,engagement_g00_d0.0,3014,81.311056,190.620823,384,230,1.526211
0.4,28,engagement_g00_d0.25,3014,82.778727,193.009144,249,227,1.506304
0.4,28,engagement_g00_d0.5,3014,83.983545,194.189343,240,230,1.526211
0.4,28,engagement_g00_d1.0,3014,86.369530,197.117162,211,239,1.585932
0.4,28,engagement_g00_d2.0,3014,89.812777,197.117162,168,237,1.572661
0.4,28,engagement_g00_d5.0,3014,100.280280,198.002655,116,239,1.585932
0.4,28,engagement_g00_d10.0,3014,106.456654,197.117162,25,438,2.906437
0.4,28,engagement_g05_d0.0,3014,94.132474,198.002655,106,242,1.605839
0.4,28,engagement_g05_d0.25,3014,94.092579,197.117162,102,241,1.599204
0.4,28,engagement_g05_d0.5,3014,94.500240,197.117162,100,245,1.625747
0.4,28,engagement_g05_d1.0,3014,95.752699,198.002655,98,242,1.605839
0.4,28,engagement_g05_d2.0,3014,97.515482,198.002655,93,266,1.765096
0.4,28,engagement_g05_d5.0,3014,106.427342,198.381200,64,250,1.658925
0.4,28,engagement_g05_d10.0,3014,113.915747,199.029969,5,923,6.124751
0.4,28,oracle_a1,3014,23.206395,64.582559,1459,681,4.518912
0.4,29,static,3063,94.170863,186.238844,0,1209,7.894221
0.4,29,nearest,3063,93.654814,186.238844,4,652,4.257264
0.4,29,naive_target_aware,3063,75.445150,184.789687,377,215,1.403852
0.4,29,engagement_g00_d0.0,3063,75.445150,184.789687,377,215,1.403852
0.4,29,engagement_g00_d0.25,3063,78.143252,184.789687,227,222,1.449559
0.4,29,engagement_g00_d0.5,3063,78.316273,184.850775,210,225,1.469148
0.4,29,engagement_g00_d1.0,3063,80.920621,184.850775,185,224,1.462618
0.4,29,engagement_g00_d2.0,3063,84.582314,187.059320,158,225,1.469148
0.4,29,engagement_g00_d5.0,3063,95.010430,188.917131,129,228,1.488737
0.4,29,engagement_g00_d10.0,3063,97.052208,193.400058,29,512,3.343128
0.4,29,engagement_g05_d0.0,3063,87.642714,187.059320,123,222,1.449559
0.4,29,engagement_g05_d0.25,3063,88.044313,188.917131,120,274,1.789096
0.4,29,engagement_g05_d0.5,3063,88.238776,188.917131,119,274,1.789096
0.4,29,engagement_g05_d1.0,3063,88.838006,188.917131,117,285,1.860921
0.4,29,engagement_g05_d2.0,3063,91.436691,190.016513,109,297,1.939275
0.4,29,engagement_g05_d5.0,3063,97.470523,188.917131,77,324,2.115573
0.4,29,engagement_g05_d10.0,3063,95.523176,186.238844,6,772,5.040810
0.4,29,oracle_a1,3063,23.047032,67.433393,1401,883,5.765589
0.4,30,static,2933,103.548068,189.082593,0,1171,7.984998
0.4,30,nearest,2933,98.632970,184.585723,12,1699,11.585407
0.4,30,naive_target_aware,2933,85.293294,193.810397,361,195,1.329697
0.4,30,engagement_g00_d0.0,2933,85.293294,193.810397,361,195,1.329697
0.4,30,engagement_g00_d0.25,2933,89.332467,194.583798,265,196,1.336516
0.4,30,engagement_g00_d0.5,2933,90.103915,194.583798,248,197,1.343334
0.4,30,engagement_g00_d1.0,2933,92.028483,195.034495,215,195,1.329697
0.4,30,engagement_g00_d2.0,2933,95.259423,194.583798,173,215,1.466076
0.4,30,engagement_g00_d5.0,2933,110.455738,196.005609,110,241,1.643369
0.4,30,engagement_g00_d10.0,2933,109.892950,195.710540,25,650,4.432322
0.4,30,engagement_g05_d0.0,2933,97.956299,195.710540,105,251,1.711558
0.4,30,engagement_g05_d0.25,2933,98.462379,195.710540,105,252,1.718377
0.4,30,engagement_g05_d0.5,2933,98.550587,195.710540,105,252,1.718377
0.4,30,engagement_g05_d1.0,2933,99.438547,195.828568,103,274,1.868394
0.4,30,engagement_g05_d2.0,2933,103.323608,195.710540,93,312,2.127514
0.4,30,engagement_g05_d5.0,2933,112.113797,196.344076,65,328,2.236618
0.4,30,engagement_g05_d10.0,2933,105.292105,189.082593,5,750,5.114218
0.4,30,oracle_a1,2933,29.382358,83.884753,1244,399,2.720764
0.3,1,static,3072,93.788956,184.634696,0,1224,7.968750
0.3,1,nearest,3072,97.757261,193.824434,25,629,4.095052
